,Code,Financial Year,Annual Revenue,Annual Net,Annual EPS
3555,5026,31-Dec-18,"343,539","4,274",2.18
3556,5026,31-Dec-17,"390,291","17,402",8.86
3557,5026,31-Dec-16,"341,107","9,115",4.63
3558,5026,31-Dec-15,"301,747","3,958",2.02
3559,5026,31-Dec-14,"323,360","14,228",7.24
3560,5026,31-Dec-13,"272,598","12,281",6.25
3561,5026,31-Dec-12,"28,089","16,540",10.42
3562,5026,31-Dec-11,"33,692","31,618",26.07
3563,5286,31-Dec-18,"160,389","44,294",10.48
3564,5001,31-Dec-18,"419,847","-60,583",-11.54
3565,5001,31-Dec-17,"349,305","47,948",14.54
3566,5001,31-Dec-16,"324,096","82,678",39.36
3567,5001,31-Dec-15,"338,313","18,644",8.88
3568,5001,31-Dec-14,"321,890","18,278",8.71
3569,5001,31-Dec-13,"294,713","-63,626",-30.29
3570,5001,31-Dec-12,"307,225","-6,770",-3.22
3571,5001,31-Dec-11,"301,221","6,425",3.06
3572,7935,31-Dec-18,"77,644","-2,075",-3.81
3573,7935,31-Dec-17,"79,694",-838,-1.54
3574,7935,31-Dec-16,"72,437","-2,656",-4.89
3575,7935,31-Dec-15,"69,889",319,0.59
3576,7935,31-Dec-14,"57,012","-3,919",-7.31
3577,7935,31-Dec-13,"16,062","-4,118",-8.32
3578,7935,31-Aug-13,"63,680","-5,415",-10.95
3579,7935,31-Aug-12,"61,297","-2,811",-6.08
3580,5166,31-Dec-18,"93,892","-17,168",-1.38
3581,5166,31-Dec-17,"14,109","-19,690",-4.77
3582,5166,31-Dec-16,"22,619","-28,426",-7.56
3583,5166,31-Dec-15,"24,555","-21,803",-5.79
3584,5166,31-Dec-14,"38,437","-43,587",-10.88
3585,5166,31-Dec-13,"58,563","-166,971",-40.72
3586,5166,31-Dec-12,"148,824","-28,269",-6.88
3587,5166,31-Dec-11,"250,171","38,144",9.62
3588,7219,31-Mar-19,"108,805","-4,685",-0.59
3589,7219,31-Mar-18,"122,211","-2,691",-0.37
3590,7219,31-Mar-17,"91,487","-24,196",-3.53
3591,7219,31-Mar-16,"110,281","-10,487",-2.13
3592,7219,31-Mar-15,"121,315","1,424",0.25
3593,7219,31-Dec-14,"76,015",-602,-0.19
3594,7219,31-Dec-13,"201,644","-7,478",-2.4
3595,7219,31-Dec-12,"162,821","-8,669",-2.86
3596,5576,31-Dec-18,"268,959","11,845",5.05
3597,5576,31-Dec-17,"286,523","12,062",5.5
3598,5576,31-Dec-16,"278,500","12,816",10.42
3599,5576,31-Dec-15,"280,473","17,434",15.86
3600,5576,31-Dec-14,"238,690","5,803",5.28
3601,5576,31-Dec-13,"225,897","16,681",15.19
3602,5576,31-Dec-12,"271,318","13,437",12.23
3603,5576,31-Dec-11,"243,537","9,545",8.64
3604,3816,31-Dec-18,"8,780,300","1,311,500",29.4
3605,3816,31-Dec-17,"10,037,700","1,981,400",44.3
3606,3816,31-Dec-16,"9,597,239","2,581,550",57.9
3607,3816,31-Dec-15,"10,908,386","2,467,780",55.3
3608,3816,31-Dec-14,"9,296,254","2,204,310",49.4
3609,3816,31-Dec-13,"8,971,805","2,085,377",46.8
3610,3816,31-Dec-12,"7,179,882","55,625",1.3
3611,3816,31-Dec-11,"8,505,483","-1,481,484",-33.2
3612,9571,31-Dec-18,"838,428","44,574",5.62
3613,9571,31-Dec-17,"1,164,202","80,455",11.88
3614,9571,31-Dec-16,"964,121","117,820",17.91
3615,9571,31-Dec-15,"891,046","87,659",17.18
3616,9571,31-Dec-14,"520,204","53,739",13.64
3617,9571,31-Dec-13,"338,443","29,318",7.44
3618,9571,31-Dec-12,"251,536","18,297",4.64
3619,9571,31-Dec-11,"261,252","41,412",20.49
3620,8141,31-Dec-18,"25,808","3,059",1.19
3621,8141,31-Dec-17,"11,226","-9,148",-4.11
3622,8141,31-Dec-16,"20,741","3,170",-0.26
3623,8141,31-Dec-15,"6,316","12,557",2.32
3624,8141,31-Dec-14,"11,343","4,045",1.78
3625,8141,31-Dec-13,"10,280","-3,095",-2.3
3626,8141,31-Dec-12,"32,115","2,313",-0.16
3627,8141,31-Dec-11,"19,537","1,759",-0.24
3628,6114,30-Sep-19,"267,846","26,400",4.5
3629,6114,30-Sep-18,"1,081,701","69,027",11.86
3630,6114,30-Sep-17,"1,068,834","130,477",29.02
3631,6114,30-Sep-16,"1,275,113","205,087",48.89
3632,6114,30-Sep-15,"1,041,902","86,330",20.58
3633,6114,30-Sep-14,"806,550","102,334",25.22
3634,6114,30-Sep-13,"688,297","103,368",31.58
3635,6114,30-Sep-12,"555,876","74,054",26.02
3636,8893,30-Jun-19,"95,357","4,591",0.38
3637,8893,30-Jun-18,"181,878","24,522",2.04
3638,8893,30-Jun-17,"192,360","18,133",1.5
3639,8893,30-Jun-16,"310,399","16,326",1.36
3640,8893,30-Jun-15,"474,365","53,125",4.41
3641,8893,30-Jun-14,"488,018","64,829",5.38
3642,8893,30-Jun-13,"463,668","40,588",3.37
3643,8893,30-Jun-12,"428,466","24,262",2.01
3644,2194,31-Dec-18,"5,010,222","220,080",7.3
3645,2194,31-Dec-17,"4,160,095","225,408",7.4
3646,2194,31-Dec-16,"4,627,388","549,662",18.06
3647,2194,31-Dec-15,"5,054,041","1,643,046",53.95
3648,2194,31-Dec-14,"8,765,501","492,932",16.18
3649,2194,31-Dec-13,"6,814,897","228,657",7.5
3650,2194,31-Dec-12,"8,296,662","921,788",30.27
3651,2194,31-Dec-11,"9,559,858","481,639",15.81
3652,113,31-Dec-18,"47,843","8,974",5.51
3653,113,31-Dec-17,"75,569","21,055",13.08
3654,113,31-Dec-16,"35,584","9,520",5.9
3655,113,31-Dec-15,"31,291","8,098",4.97
3656,113,31-Dec-14,"39,692","10,456",6.42
3657,113,31-Dec-13,"26,674","5,022",3.08
3658,113,31-Dec-12,"16,258","-3,116",-1.91
3659,113,31-Dec-11,"18,723",54,0.03
3660,6459,31-Mar-19,"1,671,972","35,472",11.8
3661,6459,31-Mar-18,"2,473,838","136,788",42.8
3662,6459,31-Mar-17,"2,543,655","70,235",30.6
3663,6459,31-Mar-16,"2,516,009","-40,458",-18.9
3664,6459,31-Mar-15,"2,384,975","127,569",59.9
3665,6459,31-Mar-14,"2,383,192","154,920",72.8
3666,6459,31-Mar-13,"2,116,645","114,249",53.6
3667,6459,31-Mar-12,"1,431,891","92,418",43.4
3668,6548,30-Jun-19,"6,780","-8,346",-2.91
3669,6548,30-Jun-18,"14,899","-2,165",-0.75
3670,6548,30-Jun-17,"10,063","-10,236",-3.55
3671,6548,30-Jun-16,"17,429","-85,904",-29.86
3672,6548,30-Jun-15,"12,472","-14,558",-5.07
3673,6548,30-Jun-14,"16,926","-31,658",-11
3674,6548,30-Jun-13,"14,387","37,009",12.87
3675,6548,30-Jun-12,"14,832","-13,453",-4.68
3676,5237,31-Dec-18,"462,854","12,441",1.73
3677,5237,31-Dec-17,"482,272","75,495",10.56
3678,5237,31-Dec-16,"456,484","54,336",7.6
3679,5237,31-Dec-15,"380,776","63,365",8.86
3680,5237,31-Dec-14,"370,216","251,353",35.16
3681,5237,31-Dec-13,"245,889","48,358",6.7
3682,3867,30-Jun-19,"811,918","81,503",42.89
3683,3867,30-Jun-18,"1,542,320","142,464",75
3684,3867,30-Jun-17,"1,544,545","177,915",93.67
3685,3867,30-Jun-16,"1,463,279","157,518",82.93
3686,3867,30-Jun-15,"1,390,090","108,468",57.12
3687,3867,30-Jun-14,"1,291,840","45,144",23.88
3688,3867,30-Jun-13,"1,226,284","10,862",5.66
3689,3867,30-Jun-12,"1,191,722","-19,765",-10.2
3690,5123,31-Dec-18,"173,392","73,130",7.91
3691,5123,31-Dec-17,"181,106","69,911",8.44
3692,5123,31-Dec-16,"136,648","59,156",8.82
3693,5123,31-Dec-15,"115,173","54,021",9.15
3694,5123,31-Dec-14,"70,249","34,263",8.75
3695,5123,31-Dec-13,"68,937","34,537",8.85
3696,5123,31-Dec-12,"69,490","34,461",8.83
3697,5123,31-Dec-11,"70,266","34,321",8.8
3698,1651,31-Dec-18,"1,870,705","101,167",2.3
3699,1651,31-Dec-17,"2,823,651","167,575",7.66
3700,1651,31-Dec-16,"2,408,072","267,360",13.1
3701,1651,31-Dec-15,"1,696,727","330,392",18.52
3702,1651,31-Dec-14,"1,514,767","152,634",9.13
3703,1651,31-Dec-13,"976,497","-109,132",-7.3
3704,1651,31-Dec-12,"1,273,019","60,122",4.34
3705,1651,31-Dec-11,"1,213,077","77,463",5.58
3706,5916,31-Dec-18,"1,280,906","34,297",13.9
3707,5916,31-Dec-17,"1,436,177","15,928",15.8
3708,5916,31-Dec-16,"1,477,941","37,452",37.4
3709,5916,31-Dec-15,"1,746,749","-4,795",-4.8
3710,5916,31-Dec-14,"1,915,179","-9,865",-9.9
3711,5916,31-Dec-13,"1,608,532","16,783",16.8
3712,5916,31-Dec-12,"2,328,688","-61,114",-61
3713,5916,31-Dec-11,"3,098,551","60,523",62.6
3714,5202,31-Dec-18,"2,215,465","35,624",5.07
3715,5202,31-Dec-17,"2,666,065","-32,574",-4.64
3716,5202,31-Dec-16,"2,658,446","120,722",17.18
3717,5202,31-Dec-15,"2,307,263","280,760",39.94
3718,5202,31-Dec-14,"2,281,493","257,966",36.69
3719,5202,31-Dec-13,"2,202,480","254,676",36.23
3720,5202,31-Dec-12,"2,301,337","202,029",28.73
3721,5202,31-Dec-11,"2,299,554","263,165",37.41
3722,5011,31-Dec-18,"180,878","-8,680",-14.37
3723,5011,31-Dec-17,"226,255","15,832",26.21
3724,5011,31-Dec-16,"227,851","3,244",5.38
3725,5011,31-Dec-15,"204,907","-19,529",-32.33
3726,5011,31-Dec-14,"257,241","-30,424",-50.37
3727,5011,31-Dec-13,"281,007","-7,644",-12.66
3728,5011,31-Dec-12,"324,574","9,739",16.13
3729,5011,31-Dec-11,"297,618","12,651",20.94
3730,5150,31-Dec-18,0,-333,-0.05
3731,5150,31-Dec-17,0,-183,-0.03
3732,5150,31-Dec-16,"53,094","-585,928",-96.58
3733,5150,31-Dec-15,"383,473","-18,991",-3.64
3734,5150,31-Dec-14,"401,327","33,692",6.18
3735,5150,31-Dec-13,"369,475","19,966",3.85
3736,5150,31-Dec-12,"377,578","60,800",11.75
3737,5150,31-Dec-11,"417,704","78,315",17.41
3738,5924,31-Mar-19,"184,905","-4,220",-1.83
3739,5924,31-Mar-18,"273,696","7,073",3.07
3740,5924,31-Mar-17,"262,877","-7,089",-3.06
3741,5924,31-Mar-16,"270,216","-3,687",-1.6
3742,5924,31-Mar-15,"350,490","-33,356",-14.1
3743,5924,31-Mar-14,"330,819","-97,951",-43.02
3744,5924,31-Mar-13,"258,241","36,705",15.89
3745,5924,31-Mar-12,"336,326","-29,970",-12.98
3746,43,30-Jun-19,"11,007","-3,426",-0.76
3747,43,30-Jun-18,"8,150","-1,064",-0.13
3748,43,31-Mar-18,"4,271","-3,408",-0.39
3749,43,31-Dec-17,"31,244",370,0.06
3750,43,31-Dec-16,"48,209","-4,859",-0.64
3751,43,31-Dec-15,"41,124","3,754",0.6
3752,43,31-Dec-14,"33,311","1,205",0.17
3753,43,31-Dec-13,"31,048","5,129",0.81
3754,3883,31-Dec-18,"1,544,260","77,534",25.42
3755,3883,31-Dec-17,"1,448,451","58,766",19.26
3756,3883,31-Dec-16,"1,217,754","18,807",6.16
3757,3883,31-Dec-15,"1,124,852","26,255",8.6
3758,3883,31-Dec-14,"1,051,572","21,759",7.13
3759,3883,31-Dec-13,"1,044,324","43,226",14.2
3760,3883,31-Dec-12,"1,088,370","16,141",5.29
3761,3883,31-Dec-11,"1,103,800","51,736",17.2
3762,5085,31-Dec-18,"762,663","-396,238",-66.97
3763,5085,31-Dec-17,"547,616","-121,371",-22.29
3764,5085,31-Dec-16,"736,179","-264,917",-49.07
3765,5085,31-Dec-15,"542,812","-1,428",-0.26
3766,5085,31-Dec-14,"1,042,805","-70,234",-13.05
3767,5085,31-Dec-13,"1,535,786","151,176",27.85
3768,5085,31-Dec-12,"1,655,722","237,104",43.5
3769,5085,31-Dec-11,"1,347,059","231,032",52.67
3770,9539,30-Jun-19,"5,991","-1,084",-1.93
3771,9539,30-Jun-18,"7,505","-5,997",-10.62
3772,9539,30-Jun-17,"17,371","-3,786",-6.71
3773,9539,30-Jun-16,944,"-1,545",-2.74
3774,9539,30-Apr-16,"9,346",695,1.23
3775,9539,31-Dec-15,"38,063","8,549",15.81
3776,9539,31-Dec-14,"59,760","21,692",41.13
3777,9539,31-Dec-13,"32,242",623,1.17
3778,5703,31-Dec-18,"1,569,903","144,800",30.11
3779,5703,31-Dec-17,"1,388,281","131,608",27.4
3780,5703,31-Dec-16,"1,918,779","105,501",22.16
3781,5703,31-Dec-15,"1,599,045","85,580",17.97
3782,5703,31-Dec-14,"1,692,750","81,550",19.22
3783,5703,31-Dec-13,"1,899,819","85,189",20.67
3784,5703,31-Dec-12,"2,586,417","-98,027",-24.1
3785,5703,31-Dec-11,"1,955,570","61,380",15.27
3786,3891,30-Jun-19,"213,841",-794,-0.03
3787,3891,30-Jun-18,"406,620","-60,548",-2.08
3788,3891,30-Jun-17,"415,104","-131,696",-4.48
3789,3891,30-Jun-16,"471,806","-116,177",-3.97
3790,3891,31-Dec-15,"214,130","-16,357",-0.56
3791,3891,31-Dec-14,"608,260","-6,957",-0.24
3792,3891,31-Dec-13,"652,004","1,473",0.05
3793,3891,31-Dec-12,"814,177","32,615",1.49
3794,3913,30-Jun-19,"27,713","5,120",0.69
3795,3913,30-Jun-18,"41,303","2,927",0.4
3796,3913,30-Jun-17,"38,610",716,0.09
3797,3913,30-Jun-16,"61,242","10,793",1.46
3798,3913,31-Dec-15,"18,154",-546,-0.07
3799,3913,31-Dec-14,"32,702","-11,189",-1.5
3800,3913,31-Dec-13,"36,840","6,867",0.92
3801,3913,31-Dec-12,"38,229",520,0.06
3802,3905,31-Dec-18,"784,904","235,699",73.78
3803,3905,31-Dec-17,"1,170,015","369,315",115.92
3804,3905,31-Dec-16,"1,276,525","16,800",0.63
3805,3905,31-Dec-15,"888,639","165,123",7.94
3806,3905,31-Dec-14,"960,303","124,148",5.81
3807,3905,31-Dec-13,"783,692","-32,256",-1.46
3808,3905,31-Dec-12,"541,833","-474,963",-20.82
3809,3905,31-Dec-11,"679,923","178,843",8.49
3810,5087,30-Jun-19,"385,079","-2,383",-0.84
3811,5087,30-Jun-18,"793,374","16,101",5.68
3812,5087,30-Jun-17,"726,196","33,899",11.96
3813,5087,30-Jun-16,"566,810","24,178",8.55
3814,5087,30-Jun-15,"518,343","17,822",2.49
3815,5087,30-Jun-14,"447,956","-9,228",-5.18
3816,5087,30-Jun-13,"513,330","7,676",4.31
3817,5087,30-Jun-12,"442,987","-13,137",-7.39
3818,138,30-Sep-19,"116,233","58,656",1.7
3819,138,30-Sep-18,"245,776","-41,361",-1.1
3820,138,30-Jun-18,"318,795","170,379",4.7
3821,138,30-Jun-17,"371,598","201,511",6.8
3822,138,30-Jun-16,"281,617","142,967",8.4
3823,138,30-Jun-15,"141,518","68,144",7.9
3824,138,30-Jun-14,"109,872","50,114",8.4
3825,138,30-Jun-13,"76,484","35,003",5.9
3826,5275,31-Oct-18,"391,528","26,504",3.88
3827,5275,31-Oct-17,"326,461","24,039",7.74
3828,5275,31-Oct-16,"263,563","18,133",6.76
3829,5073,31-Dec-18,"581,931","64,664",27.3
3830,5073,31-Dec-17,"366,193","-168,742",-71.21
3831,5073,31-Dec-16,"428,030",717,0.31
3832,5073,31-Dec-15,"594,393","34,332",14.49
3833,5073,31-Dec-14,"656,493","220,337",93
3834,5073,31-Dec-13,"708,478","237,533",100.24
3835,5073,31-Dec-12,"492,798","87,724",37.03
3836,5073,31-Dec-11,"409,649","46,926",19.81
3837,9806,31-Mar-19,"56,377","-4,608",-3.79
3838,9806,31-Mar-18,"80,918","-11,312",-12
3839,9806,31-Mar-17,"86,907","-16,244",-26.27
3840,9806,31-Mar-16,"92,415","-5,998",-9.98
3841,9806,31-Mar-15,"99,374",-153,-0.25
3842,9806,31-Mar-14,"97,782",-890,-1.47
3843,9806,31-Mar-13,"99,238","-2,659",-4.43
3844,9806,31-Mar-12,"96,116","1,266",2.11
3845,4707,31-Dec-18,"5,519,045","658,889",280.98
3846,4707,31-Dec-17,"5,260,490","645,794",275.39
3847,4707,31-Dec-16,"5,063,506","637,128",271.7
3848,4707,31-Dec-15,"4,837,957","590,731",251.91
3849,4707,31-Dec-14,"4,808,933","550,384",234.7
3850,4707,31-Dec-13,"4,787,925","461,303",239.53
3851,4707,31-Dec-12,"4,556,443","505,353",215.5
3852,4707,31-Dec-11,"4,700,994","456,301",194.59
3853,7241,30-Jun-19,"16,642",164,0.13
3854,7241,30-Jun-18,"29,849","-1,768",-0.41
3855,7241,30-Jun-17,"25,201","-9,940",-2.41
3856,7241,30-Jun-16,"28,315","-3,170",-0.43
3857,7241,30-Jun-15,"31,674","2,787",4.28
3858,7241,30-Jun-14,"65,556","11,131",15.44
3859,7241,30-Jun-13,"65,052","7,245",10.05
3860,7241,30-Jun-12,"46,423","4,814",6.67
3861,7060,31-Dec-18,"257,018","14,008",17.17
3862,7060,31-Dec-17,"250,606","20,328",27.05
3863,7060,31-Dec-16,"231,894","29,990",39.9
3864,7060,31-Dec-15,"207,226","19,250",25.61
3865,7060,31-Dec-14,"200,596","11,974",15.93
3866,7060,31-Dec-13,"210,603","20,149",26.8
3867,7060,31-Dec-12,"217,467","22,792",30.32
3868,7060,31-Dec-11,"215,570","19,661",26.16
3869,7139,30-Jun-19,"3,515",-103,-0.03
3870,7139,30-Jun-18,"13,158",946,0.29
3871,7139,30-Jun-17,"14,790","-2,638",-0.73
3872,7139,30-Jun-16,"13,836",910,0.4
3873,7139,30-Jun-15,"21,267","-5,761",-3.88
3874,7139,31-Dec-14,"16,948","4,657",3.94
3875,7139,31-Dec-13,"36,004","-8,416",-7.13
3876,7139,31-Dec-12,"16,294","-2,300",-2.75
3877,7215,31-Dec-18,"33,195","2,167",0.74
3878,7215,31-Dec-17,"39,612","2,085",0.96
3879,7215,31-Dec-16,"37,817","-4,914",-2.27
3880,7215,31-Dec-15,"45,936","2,216",0.97
3881,7215,31-Dec-14,"40,727",126,0.02
3882,7215,31-Dec-13,"55,150","2,279",0.97
3883,7215,31-Dec-12,"49,935",905,0.38
3884,7215,31-Dec-11,"39,338",-149,-0.06
3885,83,30-Sep-19,"63,338","-2,169",-0.65
3886,83,30-Sep-18,"256,154","44,731",13.41
3887,83,30-Sep-17,"272,195","12,602",4.57
3888,83,30-Sep-16,"230,369","5,406",2.01
3889,83,30-Sep-15,"239,057","-13,241",-5.03
3890,83,30-Sep-14,"199,417","-25,659",-2.47
3891,83,30-Sep-13,"224,194","21,815",8
3892,83,30-Sep-12,"308,641","49,232",21.36
3893,5047,31-Dec-18,"228,406","-44,472",-38.05
3894,5047,31-Dec-17,"247,733","44,259",37.66
3895,5047,31-Dec-16,"290,243","47,800",39.91
3896,5047,31-Dec-15,"317,662","4,485",-9.18
3897,5047,31-Dec-14,"479,464","21,399",17.84
3898,5047,31-Dec-13,"418,795","14,162",11.78
3899,5047,31-Dec-12,"400,494","13,161",10.96
3900,5047,31-Dec-11,"459,294","33,646",28.05
3901,2038,31-Dec-18,"62,186","16,856",24.01
3902,2038,31-Dec-17,"88,617","6,114",8.71
3903,2038,31-Dec-16,"84,683","8,670",12.35
3904,2038,31-Dec-15,"84,894","6,023",8.58
3905,2038,31-Dec-14,"89,057","-3,578",-5.09
3906,2038,31-Dec-13,"74,672","18,292",26.05
3907,2038,31-Dec-12,"85,349","10,148",14.46
3908,2038,31-Dec-11,"113,165","33,318",47.46
3909,5066,30-Apr-19,"350,346","10,193",0.9
3910,5066,30-Apr-18,"690,927","29,711",2.71
3911,5066,30-Apr-17,"645,254","49,868",4.4
3912,5066,30-Apr-16,"601,705","57,667",5.2
3913,5066,30-Apr-15,"547,513","43,224",3.8
3914,5066,30-Apr-14,"520,447","53,892",4.8
3915,5066,30-Apr-13,"480,567","49,132",4.4
3916,5066,30-Apr-12,"449,787","44,781",4
3917,5025,31-Aug-19,"1,835","-1,128",-0.29
3918,5025,31-Aug-18,"11,545","-18,003",-4.66
3919,5025,31-Aug-17,"16,117","-11,142",-3.12
3920,5025,31-Aug-16,"12,681","-2,898",-0.91
3921,5025,31-Aug-15,"17,560","-2,183",-0.68
3922,5025,31-Aug-14,"8,968","-3,447",-1.08
3923,5025,31-Aug-13,"4,079","-2,607",-0.82
3924,5025,31-Aug-12,"4,008","-3,367",-1.05
3925,4944,31-May-19,"854,765","3,291",1.75
3926,4944,31-May-18,"1,446,375","19,093",10.06
3927,4944,31-May-17,"1,337,256","20,386",10.61
3928,4944,31-May-16,"1,197,450","11,154",5.8
3929,4944,31-May-15,"1,272,390","7,386",3.83
3930,4944,31-May-14,"1,566,028","7,959",4.13
3931,4944,31-May-13,"1,728,625","7,755",4.01
3932,4944,31-May-12,"1,488,251","13,873",7.15
3933,5533,31-Dec-18,"246,814","-4,986",-4.84
3934,5533,31-Dec-17,"271,917","-21,463",-20.86
3935,5533,31-Dec-16,"292,604","5,402",5.24
3936,5533,31-Dec-15,"273,139","5,827",5.67
3937,5533,31-Dec-14,"274,712","7,446",7.24
3938,5533,31-Dec-13,"266,590","4,630",4.5
3939,5533,31-Dec-12,"267,133","10,717",10.42
3940,5533,31-Dec-11,"246,828","5,195",5.05
3941,172,31-Dec-18,"457,352","24,059",2.75
3942,172,31-Dec-17,"485,428","24,570",2.82
3943,172,31-Dec-16,"407,111","25,799",3.1
3944,172,31-Dec-15,"318,574","24,679",4.57
3945,172,31-Dec-14,"187,490","16,358",4.75
3946,172,31-Dec-13,"150,258","12,902",4.8
3947,172,31-Dec-12,"107,196","10,084",76.52
3948,49,31-Dec-18,"85,178","6,078",2.72
3949,49,31-Dec-17,"89,735","9,828",4.41
3950,49,31-Dec-16,"83,685","10,150",4.54
3951,49,31-Dec-15,"79,426","8,921",4
3952,49,31-Dec-14,"72,807","4,913",2.2
3953,49,31-Dec-13,"68,692","6,448",2.89
3954,49,31-Dec-12,"58,873","2,622",1.17
3955,49,31-Dec-11,"58,057","2,189",0.99
3956,7071,31-Dec-18,"32,077","-7,322",-2.5
3957,7071,31-Jul-18,"42,881",317,0.13
3958,7071,31-Jul-17,"88,773","3,729",1.56
3959,7071,31-Jul-16,"38,452","-3,438",-1.6
3960,7071,31-Jul-15,"36,763","-7,991",-3.99
3961,7071,31-Jul-14,"37,562","-5,947",-3.74
3962,7071,31-Jul-13,"45,083","-3,607",-2.42
3963,7071,31-Jul-12,"42,650","-2,128",-1.51
3964,7107,31-Mar-19,"221,499","10,924",4.55
3965,7107,31-Mar-18,"288,310","11,202",4.67
3966,7107,31-Mar-17,"256,083","18,246",7.6
3967,7107,31-Mar-16,"244,922","25,459",18.22
3968,7107,31-Mar-15,"237,028","22,189",36.99
3969,7107,31-Mar-14,"226,317","15,927",26.56
3970,7107,31-Mar-13,"212,100","12,773",21.29
3971,7107,31-Mar-12,"195,269","13,027",21.71
3972,5827,30-Jun-19,"135,231","35,451",22.89
3973,5827,30-Jun-18,"269,036","37,921",25.32
3974,5827,30-Jun-17,"247,934","38,506",26.58
3975,5827,30-Jun-16,"233,119","40,153",31.76
3976,5827,30-Jun-15,"219,662","19,988",22.07
3977,5827,30-Jun-14,"97,910","9,210",10.17
3978,5827,30-Jun-13,"83,695","3,823",4.22
3979,5827,30-Jun-12,"104,242","9,037",9.97
3980,7140,31-Mar-19,"97,485","8,385",4.7
3981,7140,31-Mar-18,"144,294","24,616",15.07
3982,7140,31-Mar-17,"166,674","28,296",17.54
3983,7140,31-Mar-16,"152,854","20,667",13.22
3984,7140,31-Mar-15,"163,264","14,320",10.73
3985,7140,31-Mar-14,"145,421","13,420",22.23
3986,7140,31-Mar-13,"133,079","5,675",9.46
3987,7140,31-Mar-12,"121,107","5,012",8.34
3988,3018,31-Dec-18,"130,780","10,145",1.1
3989,3018,31-Dec-17,"181,081","12,620",1.2
3990,3018,31-Dec-16,"135,948","2,043",0.2
3991,3018,31-Dec-15,"69,467","-10,902",-1
3992,3018,30-Jun-15,"157,939","25,976",2.54
3993,3018,30-Jun-14,"171,580","-3,059",-0.3
3994,3018,30-Jun-13,"178,686","-79,419",-10.2
3995,3018,30-Jun-12,"191,363","-27,202",-3.5
3996,9008,31-Mar-19,"183,992","-18,309",-4.13
3997,9008,31-Mar-18,"353,973","-120,895",-28.06
3998,9008,31-Mar-17,"420,207","-12,112",-3.01
3999,9008,31-Mar-16,"407,080","-22,908",-5.9
4000,9008,31-Mar-15,"435,471",-335,-0.08
4001,9008,31-Mar-14,"351,598","30,891",9.47
4002,9008,31-Mar-13,"338,581","-39,542",-21.26
4003,9008,31-Mar-12,"295,178","-11,182",-6.01
4004,4006,31-Dec-18,"6,389,783","500,893",80.74
4005,4006,31-Dec-17,"6,348,149","392,645",63.29
4006,4006,31-Dec-16,"5,537,763","277,912",44.8
4007,4006,31-Dec-15,"4,384,367","526,368",42.21
4008,4006,31-Dec-14,"3,466,884","328,059",52.88
4009,4006,31-Dec-13,"2,760,917","187,479",30.21
4010,4006,31-Dec-12,"2,786,790","235,850",38.01
4011,4006,31-Dec-11,"3,132,228","297,326",46.51
4012,5065,31-Dec-18,"350,036","9,396",12.67
4013,5065,31-Dec-17,"330,700","15,650",21.1
4014,5065,31-Dec-16,"272,051","8,103",10.92
4015,5065,31-Dec-15,"241,221","7,041",9.49
4016,5065,31-Dec-14,"273,797","9,625",12.99
4017,5065,31-Dec-13,"245,625","8,277",11.15
4018,5065,31-Dec-12,"229,335","7,084",9.43
4019,5065,31-Dec-11,"225,331","5,792",7.69
4020,5053,31-Dec-18,"1,204,087","346,053",16.66
4021,5053,31-Dec-17,"1,169,279","400,219",27.38
4022,5053,31-Dec-16,"1,305,671","247,278",17.85
4023,5053,31-Dec-15,"760,734","561,524",47.48
4024,5053,31-Dec-14,"59,978","204,255",21.41
4025,5053,31-Dec-13,"61,270","195,636",20.2
4026,5053,31-Dec-12,"909,062","944,925",97.7
4027,5053,31-Dec-11,"1,051,880","51,415",5.49
4028,5260,30-Jun-19,"66,387","12,170",4.47
4029,5260,30-Jun-18,"131,585","6,356",2.47
4030,5260,30-Jun-17,"119,986","5,838",2.47
4031,5260,30-Jun-16,"97,969","12,600",6.25
4032,5260,30-Jun-15,"86,892","14,182",0.08
4033,6009,30-Sep-19,"77,558","-6,913",-2.53
4034,6009,30-Sep-18,"317,145","-12,267",-5.33
4035,6009,30-Sep-17,"331,547","7,666",3.23
4036,6009,30-Sep-16,"374,394","-5,539",-2.31
4037,6009,30-Sep-15,"464,844","42,570",17.77
4038,6009,30-Sep-14,"541,129","24,708",10.27
4039,6009,30-Sep-13,"558,787","36,909",15.15
4040,6009,30-Sep-12,"548,767","36,865",15.08
4041,7225,30-Jun-19,"87,936","2,321",0.14
